% time	cellId	IMSI	RNTI	rsrp	sinr
5.66021	1	2	6	5.33697e-11	1.69936
5.66021	1	3	1	5.57817e-11	1.85201
5.66021	1	4	3	5.80985e-11	2.00966
5.66021	1	5	4	6.02679e-11	2.17017
5.66121	1	1	2	5.0905e-11	1.55312
5.66121	1	2	6	5.33658e-11	1.69912
5.66121	1	3	1	5.57783e-11	1.85179
5.66121	1	4	3	5.80957e-11	2.00946
5.66121	1	5	4	6.02657e-11	2.17
5.66221	1	1	2	5.09006e-11	1.55286
5.66221	1	2	6	5.33619e-11	1.69889
5.66221	1	3	1	5.5775e-11	1.85157
5.66221	1	4	3	5.80929e-11	2.00927
5.66221	1	5	4	6.02635e-11	2.16983
5.66321	1	1	2	5.08963e-11	1.55261
5.66321	1	2	6	5.3358e-11	1.69865
5.66321	1	3	1	5.57716e-11	1.85135
5.66321	1	4	3	5.80901e-11	2.00907
5.66321	1	5	4	6.02613e-11	2.16966
5.66421	1	1	2	5.08919e-11	1.55236
5.66421	1	2	6	5.33541e-11	1.69841
5.66421	1	3	1	5.57683e-11	1.85113
5.66421	1	4	3	5.80874e-11	2.00887
5.66421	1	5	4	6.02591e-11	2.16949
5.66521	1	1	2	5.08875e-11	1.55211
5.66521	1	2	6	5.33502e-11	1.69817
5.66521	1	3	1	5.57649e-11	1.85091
5.66521	1	4	3	5.80846e-11	2.00867
5.66521	1	5	4	6.02569e-11	2.16932
5.66621	1	1	2	5.08832e-11	1.55186
5.66621	1	2	6	5.33464e-11	1.69794
5.66621	1	3	1	5.57616e-11	1.85069
5.66621	1	4	3	5.80818e-11	2.00848
5.66621	1	5	4	6.02547e-11	2.16915
5.66721	1	1	2	5.08788e-11	1.55161
5.66721	1	2	6	5.33425e-11	1.6977
5.66721	1	3	1	5.57582e-11	1.85047
5.66721	1	4	3	5.8079e-11	2.00828
5.66721	1	5	4	6.02525e-11	2.16898
5.66821	1	1	2	5.08744e-11	1.55136
5.66821	1	2	6	5.33386e-11	1.69746
5.66821	1	3	1	5.57548e-11	1.85025
5.66821	1	4	3	5.80762e-11	2.00808
5.66821	1	5	4	6.02503e-11	2.16881
5.66921	1	1	2	5.08701e-11	1.55111
5.66921	1	2	6	5.33347e-11	1.69722
5.66921	1	3	1	5.57515e-11	1.85004
5.66921	1	4	3	5.80734e-11	2.00789
5.66921	1	5	4	6.02481e-11	2.16864
5.67021	1	1	2	5.08657e-11	1.55086
5.67021	1	2	6	5.33308e-11	1.69698
5.67021	1	3	1	5.57481e-11	1.84982
5.67021	1	4	3	5.80706e-11	2.00769
5.67021	1	5	4	6.02459e-11	2.16846
5.67121	1	1	2	5.08613e-11	1.5506
5.67121	1	2	6	5.33269e-11	1.69675
5.67121	1	3	1	5.57448e-11	1.8496
5.67121	1	4	3	5.80678e-11	2.00749
5.67121	1	5	4	6.02437e-11	2.16829
5.67221	1	1	2	5.0857e-11	1.55035
5.67221	1	2	6	5.3323e-11	1.69651
5.67221	1	3	1	5.57414e-11	1.84938
5.67221	1	4	3	5.80651e-11	2.00729
5.67221	1	5	4	6.02415e-11	2.16812
5.67321	1	1	2	5.08526e-11	1.5501
5.67321	1	2	6	5.33192e-11	1.69627
5.67321	1	3	1	5.57381e-11	1.84916
5.67321	1	4	3	5.80623e-11	2.0071
5.67321	1	5	4	6.02392e-11	2.16795
5.67421	1	1	2	5.08483e-11	1.54985
5.67421	1	2	6	5.33153e-11	1.69603
5.67421	1	3	1	5.57347e-11	1.84894
5.67421	1	4	3	5.80595e-11	2.0069
5.67421	1	5	4	6.0237e-11	2.16778
5.67521	1	1	2	5.08439e-11	1.5496
5.67521	1	2	6	5.33114e-11	1.6958
5.67521	1	3	1	5.57314e-11	1.84872
5.67521	1	4	3	5.80567e-11	2.0067
5.67521	1	5	4	6.02348e-11	2.16761
5.67621	1	1	2	5.08395e-11	1.54935
5.67621	1	2	6	5.33075e-11	1.69556
5.67621	1	3	1	5.5728e-11	1.8485
5.67621	1	4	3	5.80539e-11	2.00651
5.67621	1	5	4	6.02326e-11	2.16744
5.67721	1	1	2	5.08352e-11	1.5491
5.67721	1	2	6	5.33036e-11	1.69532
5.67721	1	3	1	5.57246e-11	1.84828
5.67721	1	4	3	5.80511e-11	2.00631
5.67721	1	5	4	6.02304e-11	2.16727
5.67821	1	1	2	5.08308e-11	1.54885
5.67821	1	2	6	5.32997e-11	1.69508
5.67821	1	3	1	5.57213e-11	1.84806
5.67821	1	4	3	5.80483e-11	2.00611
5.67821	1	5	4	6.02282e-11	2.1671
5.67921	1	1	2	5.08264e-11	1.5486
5.67921	1	2	6	5.32958e-11	1.69485
5.67921	1	3	1	5.57179e-11	1.84784
5.67921	1	4	3	5.80455e-11	2.00591
5.67921	1	5	4	6.0226e-11	2.16693
5.68021	1	1	2	5.08221e-11	1.54835
5.68021	1	2	6	5.32919e-11	1.69461
5.68021	1	3	1	5.57146e-11	1.84762
5.68021	1	4	3	5.80427e-11	2.00572
5.68021	1	5	4	6.02238e-11	2.16676
5.68121	1	1	2	5.08177e-11	1.5481
5.68121	1	2	6	5.32881e-11	1.69437
5.68121	1	3	1	5.57112e-11	1.8474
5.68121	1	4	3	5.804e-11	2.00552
5.68121	1	5	4	6.02216e-11	2.16659
5.68221	1	1	2	5.08133e-11	1.54784
5.68221	1	2	6	5.32842e-11	1.69413
5.68221	1	3	1	5.57079e-11	1.84718
5.68221	1	4	3	5.80372e-11	2.00532
5.68221	1	5	4	6.02194e-11	2.16642
5.68321	1	1	2	5.0809e-11	1.54759
5.68321	1	2	6	5.32803e-11	1.6939
5.68321	1	3	1	5.57045e-11	1.84696
5.68321	1	4	3	5.80344e-11	2.00513
5.68321	1	5	4	6.02172e-11	2.16624
5.68421	1	1	2	5.08046e-11	1.54734
5.68421	1	2	6	5.32764e-11	1.69366
5.68421	1	3	1	5.57011e-11	1.84674
5.68421	1	4	3	5.80316e-11	2.00493
5.68421	1	5	4	6.0215e-11	2.16607
5.68521	1	1	2	5.08002e-11	1.54709
5.68521	1	2	6	5.32725e-11	1.69342
5.68521	1	3	1	5.56978e-11	1.84652
5.68521	1	4	3	5.80288e-11	2.00473
5.68521	1	5	4	6.02128e-11	2.1659
5.68621	1	1	2	5.07959e-11	1.54684
5.68621	1	2	6	5.32686e-11	1.69318
5.68621	1	3	1	5.56944e-11	1.8463
5.68621	1	4	3	5.8026e-11	2.00453
5.68621	1	5	4	6.02106e-11	2.16573
5.68721	1	1	2	5.07915e-11	1.54659
5.68721	1	2	6	5.32647e-11	1.69295
5.68721	1	3	1	5.56911e-11	1.84608
5.68721	1	4	3	5.80232e-11	2.00434
5.68721	1	5	4	6.02084e-11	2.16556
5.68821	1	1	2	5.07871e-11	1.54634
5.68821	1	2	6	5.32608e-11	1.69271
5.68821	1	3	1	5.56877e-11	1.84586
5.68821	1	4	3	5.80204e-11	2.00414
5.68821	1	5	4	6.02061e-11	2.16539
5.68921	1	1	2	5.07828e-11	1.54609
5.68921	1	2	6	5.32569e-11	1.69247
5.68921	1	3	1	5.56843e-11	1.84564
5.68921	1	4	3	5.80176e-11	2.00394
5.68921	1	5	4	6.02039e-11	2.16522
5.69021	1	1	2	5.07784e-11	1.54584
5.69021	1	2	6	5.32531e-11	1.69223
5.69021	1	3	1	5.5681e-11	1.84542
5.69021	1	4	3	5.80148e-11	2.00375
5.69021	1	5	4	6.02017e-11	2.16505
5.69121	1	1	2	5.0774e-11	1.54559
5.69121	1	2	6	5.32492e-11	1.692
5.69121	1	3	1	5.56776e-11	1.84521
5.69121	1	4	3	5.8012e-11	2.00355
5.69121	1	5	4	6.01995e-11	2.16488
5.69221	1	1	2	5.07697e-11	1.54534
5.69221	1	2	6	5.32453e-11	1.69176
5.69221	1	3	1	5.56743e-11	1.84499
5.69221	1	4	3	5.80093e-11	2.00335
5.69221	1	5	4	6.01973e-11	2.16471
5.69321	1	1	2	5.07653e-11	1.54509
5.69321	1	2	6	5.32414e-11	1.69152
5.69321	1	3	1	5.56709e-11	1.84477
5.69321	1	4	3	5.80065e-11	2.00315
5.69321	1	5	4	6.01951e-11	2.16454
5.69421	1	1	2	5.0761e-11	1.54484
5.69421	1	2	6	5.32375e-11	1.69129
5.69421	1	3	1	5.56675e-11	1.84455
5.69421	1	4	3	5.80037e-11	2.00296
5.69421	1	5	4	6.01929e-11	2.16437
5.69521	1	1	2	5.07566e-11	1.54459
5.69521	1	2	6	5.32336e-11	1.69105
5.69521	1	3	1	5.56642e-11	1.84433
5.69521	1	4	3	5.80009e-11	2.00276
5.69521	1	5	4	6.01907e-11	2.1642
5.69621	1	1	2	5.07522e-11	1.54434
5.69621	1	2	6	5.32297e-11	1.69081
5.69621	1	3	1	5.56608e-11	1.84411
5.69621	1	4	3	5.79981e-11	2.00256
5.69621	1	5	4	6.01885e-11	2.16402
5.69721	1	1	2	5.07479e-11	1.54409
5.69721	1	2	6	5.32258e-11	1.69057
5.69721	1	3	1	5.56575e-11	1.84389
5.69721	1	4	3	5.79953e-11	2.00237
5.69721	1	5	4	6.01863e-11	2.16385
5.69821	1	1	2	5.07435e-11	1.54384
5.69821	1	2	6	5.32219e-11	1.69034
5.69821	1	3	1	5.56541e-11	1.84367
5.69821	1	4	3	5.79925e-11	2.00217
5.69821	1	5	4	6.01841e-11	2.16368
5.69921	1	1	2	5.07391e-11	1.54359
5.69921	1	2	6	5.32181e-11	1.6901
5.69921	1	3	1	5.56507e-11	1.84345
5.69921	1	4	3	5.79897e-11	2.00197
5.69921	1	5	4	6.01818e-11	2.16351
5.70021	1	1	2	5.07348e-11	1.54334
5.70021	1	2	6	5.32142e-11	1.68986
5.70021	1	3	1	5.56474e-11	1.84323
5.70021	1	4	3	5.79869e-11	2.00177
5.70021	1	5	4	6.01796e-11	2.16334
5.70121	1	1	2	5.07304e-11	1.54308
5.70121	1	2	6	5.32103e-11	1.68963
5.70121	1	3	1	5.5644e-11	1.84301
5.70121	1	4	3	5.79841e-11	2.00158
5.70121	1	5	4	6.01774e-11	2.16317
5.70221	1	1	2	5.0726e-11	1.54283
5.70221	1	2	6	5.32064e-11	1.68939
5.70221	1	3	1	5.56407e-11	1.84279
5.70221	1	4	3	5.79813e-11	2.00138
5.70221	1	5	4	6.01752e-11	2.163
5.70321	1	1	2	5.07217e-11	1.54258
5.70321	1	2	6	5.32025e-11	1.68915
5.70321	1	3	1	5.56373e-11	1.84257
5.70321	1	4	3	5.79785e-11	2.00118
5.70321	1	5	4	6.0173e-11	2.16283
5.70421	1	1	2	5.07173e-11	1.54233
5.70421	1	2	6	5.31986e-11	1.68891
5.70421	1	3	1	5.56339e-11	1.84235
5.70421	1	4	3	5.79757e-11	2.00099
5.70421	1	5	4	6.01708e-11	2.16266
5.70521	1	1	2	5.07129e-11	1.54208
5.70521	1	2	6	5.31947e-11	1.68868
5.70521	1	3	1	5.56306e-11	1.84213
5.70521	1	4	3	5.79729e-11	2.00079
5.70521	1	5	4	6.01686e-11	2.16249
5.70621	1	1	2	5.07086e-11	1.54183
5.70621	1	2	6	5.31908e-11	1.68844
5.70621	1	3	1	5.56272e-11	1.84192
5.70621	1	4	3	5.79701e-11	2.00059
5.70621	1	5	4	6.01664e-11	2.16232
5.70721	1	1	2	5.07042e-11	1.54158
5.70721	1	2	6	5.31869e-11	1.6882
5.70721	1	3	1	5.56239e-11	1.8417
5.70721	1	4	3	5.79673e-11	2.0004
5.70721	1	5	4	6.01641e-11	2.16215
5.70821	1	1	2	5.06998e-11	1.54133
5.70821	1	2	6	5.3183e-11	1.68797
5.70821	1	3	1	5.56205e-11	1.84148
5.70821	1	4	3	5.79645e-11	2.0002
5.70821	1	5	4	6.01619e-11	2.16197
5.70921	1	1	2	5.06955e-11	1.54108
5.70921	1	2	6	5.31791e-11	1.68773
5.70921	1	3	1	5.56171e-11	1.84126
5.70921	1	4	3	5.79617e-11	2
5.70921	1	5	4	6.01597e-11	2.1618
5.71021	1	1	2	5.06911e-11	1.54083
5.71021	1	2	6	5.31753e-11	1.68749
5.71021	1	3	1	5.56138e-11	1.84104
5.71021	1	4	3	5.7959e-11	1.9998
5.71021	1	5	4	6.01575e-11	2.16163
5.71121	1	1	2	5.06867e-11	1.54058
5.71121	1	2	6	5.31714e-11	1.68726
5.71121	1	3	1	5.56104e-11	1.84082
5.71121	1	4	3	5.79562e-11	1.99961
5.71121	1	5	4	6.01553e-11	2.16146
5.71221	1	1	2	5.06824e-11	1.54033
5.71221	1	2	6	5.31675e-11	1.68702
5.71221	1	3	1	5.5607e-11	1.8406
5.71221	1	4	3	5.79534e-11	1.99941
5.71221	1	5	4	6.01531e-11	2.16129
5.71321	1	1	2	5.0678e-11	1.54008
5.71321	1	2	6	5.31636e-11	1.68678
5.71321	1	3	1	5.56037e-11	1.84038
5.71321	1	4	3	5.79506e-11	1.99921
5.71321	1	5	4	6.01509e-11	2.16112
5.71421	1	1	2	5.06736e-11	1.53983
5.71421	1	2	6	5.31597e-11	1.68654
5.71421	1	3	1	5.56003e-11	1.84016
5.71421	1	4	3	5.79478e-11	1.99902
5.71421	1	5	4	6.01487e-11	2.16095
5.71521	1	1	2	5.06693e-11	1.53958
5.71521	1	2	6	5.31558e-11	1.68631
5.71521	1	3	1	5.55969e-11	1.83994
5.71521	1	4	3	5.7945e-11	1.99882
5.71521	1	5	4	6.01464e-11	2.16078
5.71621	1	1	2	5.06649e-11	1.53933
5.71621	1	2	6	5.31519e-11	1.68607
5.71621	1	3	1	5.55936e-11	1.83972
5.71621	1	4	3	5.79422e-11	1.99862
5.71621	1	5	4	6.01442e-11	2.16061
5.71721	1	1	2	5.06605e-11	1.53908
5.71721	1	2	6	5.3148e-11	1.68583
5.71721	1	3	1	5.55902e-11	1.8395
5.71721	1	4	3	5.79394e-11	1.99843
5.71721	1	5	4	6.0142e-11	2.16044
5.71821	1	1	2	5.06562e-11	1.53883
5.71821	1	2	6	5.31441e-11	1.6856
5.71821	1	3	1	5.55869e-11	1.83928
5.71821	1	4	3	5.79366e-11	1.99823
5.71821	1	5	4	6.01398e-11	2.16027
5.71921	1	1	2	5.06518e-11	1.53858
5.71921	1	2	6	5.31402e-11	1.68536
5.71921	1	3	1	5.55835e-11	1.83907
5.71921	1	4	3	5.79338e-11	1.99803
5.71921	1	5	4	6.01376e-11	2.1601
5.72021	1	1	2	5.06474e-11	1.53833
5.72021	1	2	6	5.31363e-11	1.68512
5.72021	1	3	1	5.55801e-11	1.83885
5.72021	1	4	3	5.7931e-11	1.99783
5.72021	1	5	4	6.01354e-11	2.15993
5.72121	1	1	2	5.06431e-11	1.53808
5.72121	1	2	6	5.31324e-11	1.68489
5.72121	1	3	1	5.55768e-11	1.83863
5.72121	1	4	3	5.79282e-11	1.99764
5.72121	1	5	4	6.01331e-11	2.15975
5.72221	1	1	2	5.06387e-11	1.53783
5.72221	1	2	6	5.31286e-11	1.68465
5.72221	1	3	1	5.55734e-11	1.83841
5.72221	1	4	3	5.79254e-11	1.99744
5.72221	1	5	4	6.01309e-11	2.15958
5.72321	1	1	2	5.06343e-11	1.53758
5.72321	1	2	6	5.31247e-11	1.68441
5.72321	1	3	1	5.557e-11	1.83819
5.72321	1	4	3	5.79226e-11	1.99724
5.72321	1	5	4	6.01287e-11	2.15941
5.72421	1	1	2	5.063e-11	1.53734
5.72421	1	2	6	5.31208e-11	1.68418
5.72421	1	3	1	5.55667e-11	1.83797
5.72421	1	4	3	5.79198e-11	1.99705
5.72421	1	5	4	6.01265e-11	2.15924
5.72521	1	1	2	5.06256e-11	1.53709
5.72521	1	2	6	5.31169e-11	1.68394
5.72521	1	3	1	5.55633e-11	1.83775
5.72521	1	4	3	5.7917e-11	1.99685
5.72521	1	5	4	6.01243e-11	2.15907
5.72621	1	1	2	5.06213e-11	1.53684
5.72621	1	2	6	5.3113e-11	1.6837
5.72621	1	3	1	5.55599e-11	1.83753
5.72621	1	4	3	5.79142e-11	1.99665
5.72621	1	5	4	6.01221e-11	2.1589
5.72721	1	1	2	5.06169e-11	1.53659
5.72721	1	2	6	5.31091e-11	1.68347
5.72721	1	3	1	5.55566e-11	1.83731
5.72721	1	4	3	5.79114e-11	1.99646
5.72721	1	5	4	6.01198e-11	2.15873
5.72821	1	1	2	5.06125e-11	1.53634
5.72821	1	2	6	5.31052e-11	1.68323
5.72821	1	3	1	5.55532e-11	1.83709
5.72821	1	4	3	5.79086e-11	1.99626
5.72821	1	5	4	6.01176e-11	2.15856
5.72921	1	1	2	5.06082e-11	1.53609
5.72921	1	2	6	5.31013e-11	1.68299
5.72921	1	3	1	5.55498e-11	1.83687
5.72921	1	4	3	5.79058e-11	1.99606
5.72921	1	5	4	6.01154e-11	2.15839
5.73021	1	1	2	5.06038e-11	1.53584
5.73021	1	2	6	5.30974e-11	1.68276
5.73021	1	3	1	5.55465e-11	1.83666
5.73021	1	4	3	5.7903e-11	1.99587
5.73021	1	5	4	6.01132e-11	2.15822
5.73121	1	1	2	5.05994e-11	1.53559
5.73121	1	2	6	5.30935e-11	1.68252
5.73121	1	3	1	5.55431e-11	1.83644
5.73121	1	4	3	5.79002e-11	1.99567
5.73121	1	5	4	6.0111e-11	2.15805
5.73221	1	1	2	5.05951e-11	1.53534
5.73221	1	2	6	5.30896e-11	1.68228
5.73221	1	3	1	5.55397e-11	1.83622
5.73221	1	4	3	5.78974e-11	1.99547
5.73221	1	5	4	6.01088e-11	2.15788
5.73321	1	1	2	5.05907e-11	1.53509
5.73321	1	2	6	5.30857e-11	1.68205
5.73321	1	3	1	5.55364e-11	1.836
5.73321	1	4	3	5.78946e-11	1.99527
5.73321	1	5	4	6.01065e-11	2.15771
5.73421	1	1	2	5.05863e-11	1.53484
5.73421	1	2	6	5.30818e-11	1.68181
5.73421	1	3	1	5.5533e-11	1.83578
5.73421	1	4	3	5.78918e-11	1.99508
5.73421	1	5	4	6.01043e-11	2.15753
5.73521	1	1	2	5.0582e-11	1.53459
5.73521	1	2	6	5.30779e-11	1.68157
5.73521	1	3	1	5.55296e-11	1.83556
5.73521	1	4	3	5.7889e-11	1.99488
5.73521	1	5	4	6.01021e-11	2.15736
5.73621	1	1	2	5.05776e-11	1.53434
5.73621	1	2	6	5.3074e-11	1.68134
5.73621	1	3	1	5.55263e-11	1.83534
5.73621	1	4	3	5.78862e-11	1.99468
5.73621	1	5	4	6.00999e-11	2.15719
5.73721	1	1	2	5.05732e-11	1.53409
5.73721	1	2	6	5.30702e-11	1.6811
5.73721	1	3	1	5.55229e-11	1.83512
5.73721	1	4	3	5.78834e-11	1.99449
5.73721	1	5	4	6.00977e-11	2.15702
5.73821	1	1	2	5.05689e-11	1.53384
5.73821	1	2	6	5.30663e-11	1.68086
5.73821	1	3	1	5.55195e-11	1.8349
5.73821	1	4	3	5.78806e-11	1.99429
5.73821	1	5	4	6.00954e-11	2.15685
5.73921	1	1	2	5.05645e-11	1.53359
5.73921	1	2	6	5.30624e-11	1.68063
5.73921	1	3	1	5.55162e-11	1.83468
5.73921	1	4	3	5.78778e-11	1.99409
5.73921	1	5	4	6.00932e-11	2.15668
5.74021	1	1	2	5.05601e-11	1.53334
5.74021	1	2	6	5.30585e-11	1.68039
5.74021	1	3	1	5.55128e-11	1.83447
5.74021	1	4	3	5.7875e-11	1.9939
5.74021	1	5	4	6.0091e-11	2.15651
5.74121	1	1	2	5.05558e-11	1.53309
5.74121	1	2	6	5.30546e-11	1.68015
5.74121	1	3	1	5.55094e-11	1.83425
5.74121	1	4	3	5.78722e-11	1.9937
5.74121	1	5	4	6.00888e-11	2.15634
5.74221	1	1	2	5.05514e-11	1.53284
5.74221	1	2	6	5.30507e-11	1.67992
5.74221	1	3	1	5.55061e-11	1.83403
5.74221	1	4	3	5.78694e-11	1.9935
5.74221	1	5	4	6.00866e-11	2.15617
5.74321	1	1	2	5.0547e-11	1.5326
5.74321	1	2	6	5.30468e-11	1.67968
5.74321	1	3	1	5.55027e-11	1.83381
5.74321	1	4	3	5.78665e-11	1.99331
5.74321	1	5	4	6.00843e-11	2.156
5.74421	1	1	2	5.05427e-11	1.53235
5.74421	1	2	6	5.30429e-11	1.67945
5.74421	1	3	1	5.54993e-11	1.83359
5.74421	1	4	3	5.78637e-11	1.99311
5.74421	1	5	4	6.00821e-11	2.15583
5.74521	1	1	2	5.05383e-11	1.5321
5.74521	1	2	6	5.3039e-11	1.67921
5.74521	1	3	1	5.5496e-11	1.83337
5.74521	1	4	3	5.78609e-11	1.99291
5.74521	1	5	4	6.00799e-11	2.15566
5.74621	1	1	2	5.05339e-11	1.53185
5.74621	1	2	6	5.30351e-11	1.67897
5.74621	1	3	1	5.54926e-11	1.83315
5.74621	1	4	3	5.78581e-11	1.99272
5.74621	1	5	4	6.00777e-11	2.15549
5.74721	1	1	2	5.05296e-11	1.5316
5.74721	1	2	6	5.30312e-11	1.67874
5.74721	1	3	1	5.54892e-11	1.83293
5.74721	1	4	3	5.78553e-11	1.99252
5.74721	1	5	4	6.00755e-11	2.15532
5.74821	1	1	2	5.05252e-11	1.53135
5.74821	1	2	6	5.30273e-11	1.6785
5.74821	1	3	1	5.54858e-11	1.83271
5.74821	1	4	3	5.78525e-11	1.99232
5.74821	1	5	4	6.00732e-11	2.15514
5.74921	1	1	2	5.05208e-11	1.5311
5.74921	1	2	6	5.30234e-11	1.67826
5.74921	1	3	1	5.54825e-11	1.8325
5.74921	1	4	3	5.78497e-11	1.99213
5.74921	1	5	4	6.0071e-11	2.15497
5.75021	1	1	2	5.05165e-11	1.53085
5.75021	1	2	6	5.30195e-11	1.67803
5.75021	1	3	1	5.54791e-11	1.83228
5.75021	1	4	3	5.78469e-11	1.99193
5.75021	1	5	4	6.00688e-11	2.1548
5.75121	1	1	2	5.05121e-11	1.5306
5.75121	1	2	6	5.30156e-11	1.67779
5.75121	1	3	1	5.54757e-11	1.83206
5.75121	1	4	3	5.78441e-11	1.99173
5.75121	1	5	4	6.00666e-11	2.15463
5.75221	1	1	2	5.05077e-11	1.53035
5.75221	1	2	6	5.30117e-11	1.67755
5.75221	1	3	1	5.54724e-11	1.83184
5.75221	1	4	3	5.78413e-11	1.99153
5.75221	1	5	4	6.00643e-11	2.15446
5.75321	1	1	2	5.05034e-11	1.5301
5.75321	1	2	6	5.30078e-11	1.67732
5.75321	1	3	1	5.5469e-11	1.83162
5.75321	1	4	3	5.78385e-11	1.99134
5.75321	1	5	4	6.00621e-11	2.15429
5.75421	1	1	2	5.0499e-11	1.52986
5.75421	1	2	6	5.30039e-11	1.67708
5.75421	1	3	1	5.54656e-11	1.8314
5.75421	1	4	3	5.78357e-11	1.99114
5.75421	1	5	4	6.00599e-11	2.15412
5.75521	1	1	2	5.04946e-11	1.52961
5.75521	1	2	6	5.3e-11	1.67685
5.75521	1	3	1	5.54622e-11	1.83118
5.75521	1	4	3	5.78329e-11	1.99094
5.75521	1	5	4	6.00577e-11	2.15395
5.75621	1	1	2	5.04903e-11	1.52936
5.75621	1	2	6	5.29961e-11	1.67661
5.75621	1	3	1	5.54589e-11	1.83096
5.75621	1	4	3	5.78301e-11	1.99075
5.75621	1	5	4	6.00555e-11	2.15378
5.75721	1	1	2	5.04859e-11	1.52911
5.75721	1	2	6	5.29923e-11	1.67637
5.75721	1	3	1	5.54555e-11	1.83075
5.75721	1	4	3	5.78273e-11	1.99055
5.75721	1	5	4	6.00532e-11	2.15361
5.75821	1	1	2	5.04815e-11	1.52886
5.75821	1	2	6	5.29884e-11	1.67614
5.75821	1	3	1	5.54521e-11	1.83053
5.75821	1	4	3	5.78245e-11	1.99035
5.75821	1	5	4	6.0051e-11	2.15344
5.75921	1	1	2	5.04772e-11	1.52861
5.75921	1	2	6	5.29845e-11	1.6759
5.75921	1	3	1	5.54488e-11	1.83031
5.75921	1	4	3	5.78217e-11	1.99016
5.75921	1	5	4	6.00488e-11	2.15327
5.76021	1	1	2	5.04728e-11	1.52836
5.76021	1	2	6	5.29806e-11	1.67567
5.76021	1	3	1	5.54454e-11	1.83009
5.76021	1	4	3	5.78189e-11	1.98996
5.76021	1	5	4	6.00466e-11	2.1531
5.76121	1	1	2	5.04684e-11	1.52811
5.76121	1	2	6	5.29767e-11	1.67543
5.76121	1	3	1	5.5442e-11	1.82987
5.76121	1	4	3	5.7816e-11	1.98976
5.76121	1	5	4	6.00443e-11	2.15292
5.76221	1	1	2	5.04641e-11	1.52786
5.76221	1	2	6	5.29728e-11	1.67519
5.76221	1	3	1	5.54386e-11	1.82965
5.76221	1	4	3	5.78132e-11	1.98957
5.76221	1	5	4	6.00421e-11	2.15275
5.76321	1	1	2	5.04597e-11	1.52762
5.76321	1	2	6	5.29689e-11	1.67496
5.76321	1	3	1	5.54353e-11	1.82943
5.76321	1	4	3	5.78104e-11	1.98937
5.76321	1	5	4	6.00399e-11	2.15258
5.76421	1	1	2	5.04553e-11	1.52737
5.76421	1	2	6	5.2965e-11	1.67472
5.76421	1	3	1	5.54319e-11	1.82922
5.76421	1	4	3	5.78076e-11	1.98917
5.76421	1	5	4	6.00377e-11	2.15241
5.76521	1	1	2	5.0451e-11	1.52712
5.76521	1	2	6	5.29611e-11	1.67449
5.76521	1	3	1	5.54285e-11	1.829
5.76521	1	4	3	5.78048e-11	1.98898
5.76521	1	5	4	6.00354e-11	2.15224
5.76621	1	1	2	5.04466e-11	1.52687
5.76621	1	2	6	5.29572e-11	1.67425
5.76621	1	3	1	5.54252e-11	1.82878
5.76621	1	4	3	5.7802e-11	1.98878
5.76621	1	5	4	6.00332e-11	2.15207
5.76721	1	1	2	5.04423e-11	1.52662
5.76721	1	2	6	5.29533e-11	1.67401
5.76721	1	3	1	5.54218e-11	1.82856
5.76721	1	4	3	5.77992e-11	1.98858
5.76721	1	5	4	6.0031e-11	2.1519
5.76821	1	1	2	5.04379e-11	1.52637
5.76821	1	2	6	5.29494e-11	1.67378
5.76821	1	3	1	5.54184e-11	1.82834
5.76821	1	4	3	5.77964e-11	1.98839
5.76821	1	5	4	6.00288e-11	2.15173
5.76921	1	1	2	5.04335e-11	1.52612
5.76921	1	2	6	5.29455e-11	1.67354
5.76921	1	3	1	5.5415e-11	1.82812
5.76921	1	4	3	5.77936e-11	1.98819
5.76921	1	5	4	6.00265e-11	2.15156
5.77021	1	1	2	5.04292e-11	1.52588
5.77021	1	2	6	5.29416e-11	1.67331
5.77021	1	3	1	5.54117e-11	1.8279
5.77021	1	4	3	5.77908e-11	1.98799
5.77021	1	5	4	6.00243e-11	2.15139
5.77121	1	1	2	5.04248e-11	1.52563
5.77121	1	2	6	5.29377e-11	1.67307
5.77121	1	3	1	5.54083e-11	1.82768
5.77121	1	4	3	5.7788e-11	1.9878
5.77121	1	5	4	6.00221e-11	2.15122
5.77221	1	1	2	5.04204e-11	1.52538
5.77221	1	2	6	5.29338e-11	1.67283
5.77221	1	3	1	5.54049e-11	1.82747
5.77221	1	4	3	5.77852e-11	1.9876
5.77221	1	5	4	6.00198e-11	2.15105
5.77321	1	1	2	5.04161e-11	1.52513
5.77321	1	2	6	5.29299e-11	1.6726
5.77321	1	3	1	5.54015e-11	1.82725
5.77321	1	4	3	5.77823e-11	1.9874
5.77321	1	5	4	6.00176e-11	2.15088
5.77421	1	1	2	5.04117e-11	1.52488
5.77421	1	2	6	5.2926e-11	1.67236
5.77421	1	3	1	5.53982e-11	1.82703
5.77421	1	4	3	5.77795e-11	1.98721
5.77421	1	5	4	6.00154e-11	2.15071
5.77521	1	1	2	5.04073e-11	1.52463
5.77521	1	2	6	5.29221e-11	1.67213
5.77521	1	3	1	5.53948e-11	1.82681
5.77521	1	4	3	5.77767e-11	1.98701
5.77521	1	5	4	6.00132e-11	2.15053
5.77621	1	1	2	5.0403e-11	1.52438
5.77621	1	2	6	5.29182e-11	1.67189
5.77621	1	3	1	5.53914e-11	1.82659
